NO,NAME,IP,GENDER,DESCRIPTION,DATE,COMMENT
3815,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:52:59,@蔡徐坤
3816,芒果眯眯眼笑,广西,m,呼噜呼噜毛吓不着,Wed Aug 02 00:30:18,很喜欢我拍的风景，还有天天开心kun新的一岁继续拥抱舞台 http://t.cn/A60pn9vc
3817,芒果眯眯眼笑,广西,m,呼噜呼噜毛吓不着,Wed Aug 02 00:30:24,@蔡徐坤
3818,-我是许佳,陕西,f,他们不是什么不良少年，他们也能为国争光.,Wed Aug 02 00:38:38,生日快乐呀 蔡徐坤
3819,魚_YY_,福建,f,KUN&IKUN.FOREVER,Wed Aug 02 00:37:32,生日快乐蔡徐坤
3820,阿彩的女配角,河北,f,,Wed Aug 02 00:35:26,@蔡徐坤 要开心哦 生活还在继续
3821,菜园小饼_August,湖北,f,追光.,Wed Aug 02 10:54:14,一起加油[兔子]
3822,葵葵籽K,云南,f,Forever！继续潜水,Wed Aug 02 01:29:08,来了，蔡徐坤生日快乐[彩虹屁] http://t.cn/A60p1V6c
3823,江1ee,浙江,f,"花花世界,静守己心",Thu Aug 03 00:07:18,我们都有在好好生活！你也要好好的！一切顺利！平安健康！[心]@蔡徐坤
3824,翻我牌,广东,f,,Wed Aug 02 01:23:08,生日快乐[心]
3825,碗盆炸炸,湖南,f,滚,Wed Aug 02 00:35:05,拥抱舞台[心][心]
3826,Imwait_ing,新疆,f,爱人如己.,Wed Aug 02 00:36:20,祝蔡徐坤25岁生日快乐[蛋糕][蛋糕][蛋糕]
3827,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:40:49,我们要一起去更大的舞台
3828,Luis_iiiK,浙江,f,"生如苔花,努力绽放   上大学",Wed Aug 02 00:55:16,生日快乐🎂
3829,kkk8282,江苏,m,,Thu Aug 03 00:47:32,一起加油吧
3830,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:41:07,一起加油！
3831,kkk8282,江苏,m,,Thu Aug 03 00:47:26,我们一起去更大的舞台
3832,彩色妳妳,江苏,f,,Thu Aug 03 00:22:20,生日快乐🎂
3833,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:28:32,世界很大，未来的舞台更大，@蔡徐坤 生日快乐🎂期待你的新歌
3834,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:27:33,身边的小美好@蔡徐坤
3835,穿渡星,宁夏,f,,Wed Aug 02 09:39:19,生日快乐
3836,思念变成坤,浙江,m,本喵的设定是永远爱坤,Wed Aug 02 03:48:16,@蔡徐坤 生日快乐宝宝
3837,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:54:16,@蔡徐坤 生日快乐[心]
3838,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:24:45,生日快乐
3839,X-5151,广东,f,,Wed Aug 02 01:10:56,生日快乐小坤[鲜花][鲜花]
3840,储蓄卡余额8200,江苏,f,,Thu Aug 03 00:40:56,一直一直爱你宝贝
3841,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:54:35,天天开心@蔡徐坤
3842,小小小悦悦悦lovekun,贵州,f,kun，照亮我的星星。,Wed Aug 02 01:26:37,生日快乐
3843,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 00:59:19,生日快乐
3844,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 00:59:13,握紧手里的话筒，我在舞台下等你。生日快乐！@蔡徐坤
3845,-18年春_,湖南,f,,Wed Aug 02 00:58:33,生日快乐！
3846,小奎喜坤,广东,f,爱人如己,Wed Aug 02 00:50:33,生日快乐，一切顺利哥哥@蔡徐坤
3847,阿彩会犯困,广东,f,爱人如己 我素未谋面的爱人今天有好好吃饭嘛@蔡徐坤,Wed Aug 02 00:43:34,坤生日快乐@蔡徐坤 来看ikun拍滴风景[打call]
3848,困困好好的就行,广西,f,苦逼大学生上学了😇,Wed Aug 02 00:42:17,你给我听着（抓住手腕）我爱你！（低沉）记住了！（咬后槽牙）生日快乐
3849,-小困崽汁,安徽,f,既要今朝醉，也要万年长,Wed Aug 02 00:47:46,生日快乐@蔡徐坤 天天开心
3850,短情诗0802,山东,f,有人会爱真实的你,Wed Aug 02 00:41:31,@蔡徐坤 坤哥生日快乐[蛋糕]𝑲𝑼𝑵&𝑰𝑲𝑼𝑵
3851,即可爱你一人,山东,m,,Wed Aug 02 00:41:05,生日快乐蔡徐坤[抱一抱]
3852,幼恩彩葵,广东,f,爱人如己,Wed Aug 02 00:36:18,生日快乐宝宝[抓狂]@蔡徐坤
3853,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:36:04,好有意境啊
3854,好有爱的重修课,广西,f,o(^o^)o,Wed Aug 02 00:34:15,@蔡徐坤
3855,小葵_lOEY,广东,f,,Wed Aug 02 00:36:22,宝宝我们都有在好好生活，你也要开开心心哦@蔡徐坤 [心]
3856,独孤的蔚蓝色,云南,f,每天热衷于吃瓜的咸鱼……,Thu Aug 17 17:15:30,拍的很好看[good]
3857,hew3-,四川,m,Capper 自由 学习,Wed Aug 02 15:50:18,生日快乐kun[抱抱][抱抱]
3858,葵花豆豆仔,湖南,m,,Sat Sep 23 11:12:20,爱你宝贝[鲜花]
3859,葵花豆豆仔,湖南,m,,Sat Sep 23 11:12:16,[鲜花][鲜花][鲜花]
3860,葵花豆豆仔,湖南,m,,Tue Sep 12 09:41:54,[鲜花][鲜花][鲜花][鲜花]
3861,内娱富人,陕西,m,,Wed Aug 02 01:10:06,握紧手里的话筒，我在舞台下等你。生日快乐！想叠千万个纸飞机飞到你怀里，每一个都写着我爱你❤️生日快乐🎂
3862,拾叁的追坤日记_,浙江,f,家有蔡徐坤.,Wed Aug 02 00:58:04,永远爱你@蔡徐坤
3863,天天都开心NAna,云南,f,坤坤永远像太阳花一样温暖又充满活力,Wed Aug 02 00:51:16,坤生日快乐[蛋糕][蛋糕][蛋糕][蛋糕][蛋糕]
3864,阿彩会犯困,广东,f,爱人如己 我素未谋面的爱人今天有好好吃饭嘛@蔡徐坤,Wed Aug 02 00:43:11,好好看
3865,马尔代夫的鲨鱼jio,湖北,m,永远开心,Wed Aug 02 00:39:58,哇
3866,Kun_xy,重庆,f,爱人如己,Wed Aug 02 00:38:00,生日快乐！！！
3867,萧葵82,陕西,f,,Wed Aug 02 00:37:44,祝坤宝生日快乐！
3868,高冷女神小迟,山东,f,未曾谋面的也终将会相遇,Wed Aug 02 00:35:11,你给我听着（抓住手腕）我爱你！（低沉）记住了！（咬后槽牙）生日快乐[色][色][色]
3869,善良是一种修养82,山东,f,,Wed Aug 02 00:32:36,宝贝我们都在好好生活哦
3870,葵花豆豆仔,湖南,m,,Sat Sep 23 11:12:20,爱你宝贝[鲜花]
3871,葵花豆豆仔,湖南,m,,Sat Sep 23 11:12:16,[鲜花][鲜花][鲜花]
3872,葵花豆豆仔,湖南,m,,Tue Sep 12 09:41:54,[鲜花][鲜花][鲜花][鲜花]
3873,遇予以情,安徽,f,快乐至上,Wed Aug 02 00:30:24,希望你一直都好，生日快乐！ http://t.cn/A60pn9XW
3874,Imwait_ing,新疆,f,爱人如己.,Wed Aug 02 00:37:25,祝蔡徐坤25岁生日快乐[蛋糕][蛋糕][蛋糕]
3875,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:47:58,祝蔡徐坤25岁生日快乐
3876,l玫瑰-Y,福建,f,蔡徐坤,Wed Aug 02 00:34:08,㊗️蔡徐坤生日快乐
3877,我可不想听,陕西,m,事儿太多，回归三次元一段时间。会一直支持他。,Wed Aug 02 10:22:29,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
3878,小敏xc,河南,f,Love your neighbor as yourself.,Wed Aug 02 00:33:04,㊗️蔡徐坤25岁生日快乐🎂🎉
3879,畅-销-款ik,海南,f,烧不死的鸟是凤凰,Thu Aug 03 07:33:04,开开心心万事如意
3880,会是期待吧,天津,f,刚好遇见,Wed Aug 02 07:07:14,㊗️蔡徐坤25岁生日快乐
3881,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:52:51,生日快乐🎂
3882,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:28:49,Narcissism Kun生日快乐，自由如风，永远歌唱🎂
3883,吴蔡子,浙江,f,我会变好,Wed Aug 02 11:12:33,永远都爱你[心]
3884,X-5151,广东,f,,Wed Aug 02 01:12:05,25岁生日快乐[鲜花]
3885,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:27:07,生日快乐
3886,冉妹卷蔡粽子,山东,f,别来视奸我。。。。闲的你真是,Wed Aug 02 01:20:27,生日快乐小蔡!@蔡徐坤
3887,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:03:38,蔡徐坤25岁生日快乐
3888,颜控安利机,广西,f,爱好广泛,Wed Aug 02 01:42:08,看得我好想吃[色]
3889,sur喵ai蔡徐坤,广东,f,KUN & IKUN IS FOREVER .,Wed Aug 02 01:24:17,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐
3890,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:56:34,宝贝，生日快乐，25岁会越来越好的
3891,妙语花芥,辽宁,f,,Wed Aug 02 00:57:57,25岁新的开始[心][心]
3892,贼喜欢坤儿,河南,f,蔡徐坤,Wed Aug 02 00:41:03,㊗蔡徐坤生日快乐[心]
3893,也许你会找到我,江苏,f,爱与猜忌不共生.,Wed Aug 02 00:53:59,蔡徐坤二十五岁生日快乐[打call]
3894,诺曦瑆子,陕西,f,,Wed Aug 02 00:43:11,祝蔡徐坤25岁生日快乐[蛋糕]
3895,kkk薇湖,河南,f,爱人如己,Wed Aug 02 00:34:21,祝坤坤生日快乐[爱你]
3896,82葵味_,黑龙江,f,去见蔡徐坤. 爱人如己.,Sun Aug 20 13:42:21,要开心 快乐 平安 照顾好自己[抱一抱]@蔡徐坤
3897,可爱的ikun8,福建,f,本人是一位ikun,Wed Aug 02 23:30:57,蛋糕好好看
3898,可爱的ikun8,福建,f,本人是一位ikun,Wed Aug 02 23:30:51,蔡徐坤生日快乐
3899,咬一口小坤,河北,f,蔡徐坤宝宝 “KUN＆IKUN” 我的青春有梦想 有歌曲 有蔡徐坤. 心中的那束光会永远是蔡徐坤,Wed Aug 02 09:00:01,祝蔡徐坤生日快乐[打call]
3900,jagfdvi90822,上海,m,,Sun Aug 06 22:21:56,但愿你对你每一位的亲人都细心致此[doge]
3901,遇予以情,四川,f,快乐至上,Fri Sep 29 22:46:53,中秋快乐[月亮代表我的心]
3902,遇予以情,四川,f,快乐至上,Sat Sep 30 08:29:10,[月亮代表我的心]
3903,遇予以情,陕西,f,快乐至上,Sat Sep 23 19:48:09,[心]
3904,遇予以情,陕西,f,快乐至上,Fri Sep 22 19:17:59,[抱一抱]
3905,遇予以情,陕西,f,快乐至上,Tue Sep 19 21:00:17,[月亮]
3906,遇予以情,陕西,f,快乐至上,Sun Sep 17 09:58:10,[心]
3907,HaKiCrush,陕西,f,守护住自己的爱意就好 少管闲事,Sun Aug 20 20:45:00,回复@jagfdvi90822:有时间敲键盘管别人的事不如关心下你爸妈
3908,晚睡又不想早起,北京,m, ,Sat Aug 19 18:10:09,[色][得意地笑][色]
3909,穿渡星,宁夏,f,,Wed Aug 02 09:39:39,[打call][送花花]
3910,旺仔小葵花_kun,内蒙古,f,,Wed Aug 02 09:19:24,哇
3911,拾叁的追坤日记_,浙江,f,家有蔡徐坤.,Wed Aug 02 08:44:42,生日快乐蔡徐坤@蔡徐坤
3912,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:46:06,坤哥[心]
3913,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:45:49,祝你永远幸福快乐
3914,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:45:31,永远爱你[心]
3915,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:45:22,一切都好[心]
3916,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:45:16,健健康康
3917,坤坤之语,浙江,f,唯一的光——谢谢你❤️蔡徐坤【只要活着就一直在】,Wed Aug 02 05:45:07,平平安安
3918,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:25:18,想叠千万个纸飞机飞到你怀里，每一个都写着我爱你❤️生日快乐🎂
3919,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:25:13,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐
3920,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:25:07,愿你自由如旷野，活得热烈，活得甘愿❤️生日快乐
3921,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:25:02,我的愿望是你的愿望都会实现[抱一抱]生日快乐
3922,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:58,你在 家在 我在❤️生日快乐
3923,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:48,爱是勇敢者的游戏 我们都是勇敢者❤️生日快乐！
3924,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:45,你闪闪发亮的同时也要平平安安❤️生日快乐！
3925,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:41,精心挑选一支花，翻山越岭也要送给你🌹生日快乐🌹
3926,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:28,你给我听着（抓住手腕）我爱你！（低沉）记住了！（咬后槽牙）生日快乐
3927,你今天蔡了吗,江西,f,遇上是缘,Wed Aug 02 01:24:23,生日快乐 @蔡徐坤
3928,嘛小葵,云南,m,只爱你 🦁️,Wed Aug 02 01:03:20,像月饼[二哈]
3929,孔云_,贵州,f,你永远不会被取代,Wed Aug 02 00:58:04,蔡徐坤生日快乐
3930,小卷又困了-,青海,f,听歌,Wed Aug 02 00:43:05,真好
3931,满满·KUN,山东,f,所有浪漫都不怕晚.,Wed Aug 02 00:39:53,生日快乐[心]
3932,遇予以情,四川,f,快乐至上,Sat Sep 30 08:29:10,[月亮代表我的心]
3933,遇予以情,四川,f,快乐至上,Fri Sep 29 22:46:53,中秋快乐[月亮代表我的心]
3934,遇予以情,陕西,f,快乐至上,Sat Sep 23 19:48:09,[心]
3935,遇予以情,陕西,f,快乐至上,Fri Sep 22 19:17:59,[抱一抱]
3936,遇予以情,陕西,f,快乐至上,Tue Sep 19 21:00:17,[月亮]
3937,遇予以情,陕西,f,快乐至上,Sun Sep 17 09:58:10,[心]
3938,HaKiCrush,陕西,f,守护住自己的爱意就好 少管闲事,Sun Aug 20 20:45:00,回复@jagfdvi90822:有时间敲键盘管别人的事不如关心下你爸妈
3939,82葵味_,黑龙江,f,去见蔡徐坤. 爱人如己.,Sun Aug 20 13:42:21,要开心 快乐 平安 照顾好自己[抱一抱]@蔡徐坤
3940,晚睡又不想早起,北京,m, ,Sat Aug 19 18:10:09,[色][得意地笑][色]
3941,jagfdvi90822,上海,m,,Sun Aug 06 22:21:56,但愿你对你每一位的亲人都细心致此[doge]
3942,畅-销-款ik,海南,f,烧不死的鸟是凤凰,Thu Aug 03 07:33:04,开开心心万事如意
3943,可爱的ikun8,福建,f,本人是一位ikun,Wed Aug 02 23:30:57,蛋糕好好看
3944,可爱的ikun8,福建,f,本人是一位ikun,Wed Aug 02 23:30:51,蔡徐坤生日快乐
3945,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:28:49,Narcissism Kun生日快乐，自由如风，永远歌唱🎂
3946,吴蔡子,浙江,f,我会变好,Wed Aug 02 11:12:33,永远都爱你[心]
3947,我可不想听,陕西,m,事儿太多，回归三次元一段时间。会一直支持他。,Wed Aug 02 10:22:29,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
3948,穿渡星,宁夏,f,,Wed Aug 02 09:39:39,[打call][送花花]
3949,Imwait_ing,新疆,f,爱人如己.,Wed Aug 02 00:37:25,祝蔡徐坤25岁生日快乐[蛋糕][蛋糕][蛋糕]
3950,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:47:58,祝蔡徐坤25岁生日快乐
3951,l玫瑰-Y,福建,f,蔡徐坤,Wed Aug 02 00:34:08,㊗️蔡徐坤生日快乐
3952,我可不想听,陕西,m,事儿太多，回归三次元一段时间。会一直支持他。,Wed Aug 02 10:22:29,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
3953,小敏xc,河南,f,Love your neighbor as yourself.,Wed Aug 02 00:33:04,㊗️蔡徐坤25岁生日快乐🎂🎉
3954,畅-销-款ik,海南,f,烧不死的鸟是凤凰,Thu Aug 03 07:33:04,开开心心万事如意
3955,会是期待吧,天津,f,刚好遇见,Wed Aug 02 07:07:14,㊗️蔡徐坤25岁生日快乐
3956,AAA支持墨2墨3墨4上自拍课,江西,f,我担骂很惨是命中注定,Wed Aug 02 01:52:51,生日快乐🎂
3957,女贞路的1号猫头鹰,辽宁,f,修行,Wed Aug 02 13:28:49,Narcissism Kun生日快乐，自由如风，永远歌唱🎂
3958,吴蔡子,浙江,f,我会变好,Wed Aug 02 11:12:33,永远都爱你[心]
3959,X-5151,广东,f,,Wed Aug 02 01:12:05,25岁生日快乐[鲜花]
3960,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:27:07,生日快乐
3961,冉妹卷蔡粽子,山东,f,别来视奸我。。。。闲的你真是,Wed Aug 02 01:20:27,生日快乐小蔡!@蔡徐坤
3962,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:03:38,蔡徐坤25岁生日快乐
3963,颜控安利机,广西,f,爱好广泛,Wed Aug 02 01:42:08,看得我好想吃[色]
3964,sur喵ai蔡徐坤,广东,f,KUN & IKUN IS FOREVER .,Wed Aug 02 01:24:17,平安喜乐，最朴实的辞藻，却囊括了对你的所有祝福❤️生日快乐
3965,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:56:34,宝贝，生日快乐，25岁会越来越好的
3966,妙语花芥,辽宁,f,,Wed Aug 02 00:57:57,25岁新的开始[心][心]
3967,贼喜欢坤儿,河南,f,蔡徐坤,Wed Aug 02 00:41:03,㊗蔡徐坤生日快乐[心]
3968,也许你会找到我,江苏,f,爱与猜忌不共生.,Wed Aug 02 00:53:59,蔡徐坤二十五岁生日快乐[打call]
3969,蔡徐坤是全世界最厉害的,广西,f,努力备考中...个巡见 偶尔闪现,Wed Aug 02 00:31:30,生日快乐[彩虹屁] http://t.cn/A60pnOIr
3970,蔡徐坤是全世界最厉害的,广西,f,努力备考中...个巡见 偶尔闪现,Wed Aug 02 00:33:13,@蔡徐坤 宝宝天天开心！
3971,不愿透露姓名的歌迷,广东,f,小坤永远开心,Wed Aug 02 00:40:11,小狮子蛋糕
3972,衣领下的小猪咪,云南,f,,Wed Aug 02 00:39:13,生日快乐🎂开开心心哦[抱一抱]
3973,彩彩小困吃牛扒吗,湖南,f,爱你是我的天赋,Wed Aug 02 00:45:29,你闪闪发亮的同时也要平平安安❤️生日快乐！@蔡徐坤
3974,嘛小葵,云南,m,只爱你 🦁️,Wed Aug 02 01:05:01,我也这样一个明天
3975,大奎_ker,云南,f,认真生活就已经很动人了。,Wed Aug 02 00:46:40,吹蜡烛啦[蛋糕]
3976,哈嗨害嗨_,广东,f,,Wed Aug 02 00:44:40,cmx终于翻到你咯[打call][打call][打call][打call]
3977,阿彩会犯困,广东,f,爱人如己 我素未谋面的爱人今天有好好吃饭嘛@蔡徐坤,Wed Aug 02 00:44:08,小狮子好可爱[打call] 坤生日快乐@蔡徐坤
3978,狐狸先生_Aurora,河南,f,爱人如己,Wed Aug 02 00:44:02,小狮子蛋糕真可爱
3979,我可不想听,陕西,m,事儿太多，回归三次元一段时间。会一直支持他。,Wed Aug 02 10:22:43,我的愿望是你的愿望都会实现[抱一抱]生日快乐
3980,会是期待吧,天津,f,刚好遇见,Wed Aug 02 07:07:36,生日快乐蔡徐坤
3981,解迷ing,江西,f,,Wed Aug 02 00:42:45,蔡徐坤生日快乐！[抱一抱]
3982,KUN070802,贵州,f,KUN 爱人如己,Wed Aug 02 00:42:21,@蔡徐坤 天天开心
3983,住院费好困,山东,f,重来一次 我要夺回属于IKUN的一切,Wed Aug 02 00:42:19,平安快乐@蔡徐坤
3984,乔昇-,四川,f,“玫瑰会凋零.但蓝玫瑰不会”,Wed Aug 02 01:52:37,小狮子诶
3985,吃蔡k不吃饭,云南,f,“坤  街角的蓝玫瑰开了 我们去私奔吧”,Wed Aug 02 12:27:06,翻到你了
3986,饼干小困,北京,f,喜欢帅哥蔡徐坤,Wed Aug 02 01:22:28,小狮子！[打call]
3987,小葵爱吃包蔡,甘肃,f,,Wed Aug 02 11:19:00,狮子蛋糕好可爱啊，祝坤生日快乐
3988,Luis_iiiK,浙江,f,"生如苔花,努力绽放   上大学",Wed Aug 02 00:58:12,小老虎🐯生日快乐
3989,长谷津-,甘肃,f,,Wed Aug 02 00:49:06,生日快乐！@蔡徐坤 要天天开心
3990,7K芒果冰,江苏,m,,Wed Aug 02 01:03:39,生日快乐[抱一抱]
3991,雲時有雨,重庆,f,此号jin言中,Wed Aug 02 00:49:31,@蔡徐坤 生日快乐[心]
3992,糖小仙hx,新疆,f,没有做不到。只有想不到,Wed Aug 02 08:31:15,生日快乐🎂[心]蔡徐坤
3993,silentrsl,山东,f,人生小满胜万全,Wed Aug 02 08:10:42,好可爱这个[打call][喵喵]
3994,思念变成坤,浙江,m,本喵的设定是永远爱坤,Wed Aug 02 03:52:29,@蔡徐坤 宝宝要开心
3995,夜空的深情,贵州,f,希望你所有的困难都迎刃而解,Wed Aug 02 01:28:22,生日快乐唷[蛋糕][蛋糕][蛋糕]
3996,小葵在哪a,浙江,f,小葵在哪  我就在哪,Wed Aug 02 01:04:19,生日快乐[心][心]
3997,妙语花芥,辽宁,f,,Wed Aug 02 00:58:34,吹蛋糕啦小坤[心][心][心]
3998,MissC-KUN0802,贵州,f,青春就是不辜负你喜欢的人和事,Wed Aug 02 00:57:43,你给我听着（抓住手腕）我爱你！（低沉）记住了！（咬后槽牙）生日快乐
3999,无法解开心锁的结,河南,f,,Wed Aug 02 00:41:33,生日快乐宝宝
4000,旺仔晌葵,河南,f,举报的你和你蒸煮4000+,Wed Aug 02 13:14:57,我是你用爱浇灌的玫瑰呀 只为你盛放[鲜花]生日快乐
4001,KUN的海洋之心,湖北,f,逆风翻盘,Wed Aug 02 00:41:18,寿星吹蜡烛@蔡徐坤
4002,今日小蔡超级甜,云南,f,就现在  💞 🦁 🌈 ☀️,Wed Aug 02 00:40:38,生日快乐@蔡徐坤
4003,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:32:22,生日快乐 @蔡徐坤
4004,爱吃芹菜炒牛肉的小迷虎,广西,f,𝙯ᙆ,Wed Aug 02 11:32:18,狮子🦁@蔡徐坤
